Path,File,E_Tot,E_Ref,E_Corr,E_SS,E_OS
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-TFA-p1-gasopt-all.out,[H],-775.9798682990572161,-2.6455117935596535,-0.6607927507686786,-1.9847190427879167
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-TFA-p1-gasopt-frag1.out,[H],-524.0346174914352559,-1.5255477480550077,-0.4098709771988532,-1.1156767708551472
./gasopt-HBIL-structures/srs-mp2-TMEA/,TMEA-TFA-p1-gasopt-frag0.out,[H],-251.8057514700443562,-1.1024417628324212,-0.2424183591504319,-0.8600234036816666
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-CF3SO3-p1-gasopt-all.out,-1171.5429578083576416,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mOSO3-p1-gasopt-all.out,-949.7288279595400127,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mOSO3-p1-gasopt-frag0.out,-212.7679369717770896,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-Cl-p1-gasopt-frag0.out,-212.7497221716549234,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-Cl-p1-gasopt-frag1.out,-459.5763528788262988,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-CF3SO3-p1-gasopt-frag0.out,-212.7714058874881857,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-Cl-p1-gasopt-all.out,-672.5159873319230428,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-CF3SO3-p1-gasopt-frag1.out,-958.6193291578543949,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mOSO3-p1-gasopt-frag1.out,-736.7952480294331963,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mSO3-p1-gasopt-frag0.out,-212.3911076691215385,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-NO3-p1-gasopt-all.out,-491.9912076882537804,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mSO3-p1-gasopt-all.out,-874.8320609437637358,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-mSO3-p1-gasopt-frag1.out,-662.4077380147296026,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-NO3-p1-gasopt-frag0.out,-212.3915653699525592,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-NO3-p1-gasopt-frag1.out,-279.5706383420182988,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-TFA-p1-gasopt-all.out,-737.0270557518815622,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-TFA-p1-gasopt-frag0.out,-212.3935119397230551,,,,
./gasopt-HBIL-structures/hf-aVQZ-DEMA/,DMEA-TFA-p1-gasopt-frag1.out,-524.6091858142247020,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-all.out,-1132.5001227393131558,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag0.out,-173.7241946957477978,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag1.out,-958.6184926415513701,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-all.out,-633.4701630685162854,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag0.out,-173.6869621553259435,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag1.out,-459.5763528788263557,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-all.out,-910.6877497760083315,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag0.out,-173.7213193382769418,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag1.out,-736.7956955187250969,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-all.out,-835.7948915238096106,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag0.out,-173.7132467149549200,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag1.out,-661.8958796911624631,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-all.out,-452.9518534796252425,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag0.out,-279.5730647473424710,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag1.out,-173.3513950394832648,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-all.out,-697.9862379226024132,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag0.out,-173.3521145386877720,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag1.out,-524.6112135334899449,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-all.out,-1093.4543794199034892,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag0.out,-134.6715604514451172,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag1.out,-958.6189442386404380,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-Cl-p1-gasopt-all.out,-594.4280301809752700,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-Cl-p1-gasopt-frag0.out,-134.5981914728671711,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-Cl-p1-gasopt-frag1.out,-459.5763528788390317,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag0.out,-134.3130560577911297,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-all.out,-871.6407334224072656,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag1.out,-737.2987805061572999,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-all.out,-796.7521247055364029,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-frag1.out,-662.4164227304131600,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-frag0.out,-134.3131419578852501,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-NO3-p1-gasopt-all.out,-413.9114243451718949,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-NO3-p1-gasopt-frag0.out,-134.3133522956123329,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-NO3-p1-gasopt-frag1.out,-279.5756960441879073,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-TFA-p1-gasopt-frag0.out,-134.3128732061745438,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-TFA-p1-gasopt-frag1.out,-524.6133411979974426,,,,
./gasopt-HBIL-structures/hf-aVQZ-EtNH3/,EtNH3-TFA-p1-gasopt-all.out,-658.9480731953898385,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-frag1.out,-958.6197068152730481,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-all.out,-1209.4270685566896191,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-frag0.out,-250.6602752064314359,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-Cl-p1-gasopt-all.out,-710.4032020977631419,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-Cl-p1-gasopt-frag0.out,-250.6440776152024910,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-Cl-p1-gasopt-frag1.out,-459.5763528788392591,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-mSO3-p1-gasopt-all.out,-912.7202956181772606,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-mSO3-p1-gasopt-frag0.out,-250.6450028575123383,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-mSO3-p1-gasopt-frag1.out,-661.8956849824558049,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-NO3-p1-gasopt-all.out,-529.8758078656039743,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-NO3-p1-gasopt-frag0.out,-250.2775087034523267,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-NO3-p1-gasopt-frag1.out,-279.5708472446740416,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-TFA-p1-gasopt-all.out,-774.9116716420667217,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-TFA-p1-gasopt-frag0.out,-250.2778933668089394,,,,
./gasopt-HBIL-structures/hf-aVQZ-mpyr/,mpyr-TFA-p1-gasopt-frag1.out,-524.6098219277973840,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-all.out,-1210.5663821360831207,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-frag0.out,-251.8242546031721645,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-CF3SO3-p1-gasopt-frag1.out,-958.6227171569806842,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-Cl-p1-gasopt-all.out,-711.5367865797988998,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-Cl-p1-gasopt-frag0.out,-251.8221295119087131,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-Cl-p1-gasopt-frag1.out,-459.5763528788280610,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mOSO3-p1-gasopt-all.out,-988.7509497912585630,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mOSO3-p1-gasopt-frag0.out,-251.8233378264585554,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mOSO3-p1-gasopt-frag1.out,-736.7993358048017853,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mSO3-p1-gasopt-all.out,-913.8597614301825161,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mSO3-p1-gasopt-frag0.out,-251.8234811495167946,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-mSO3-p1-gasopt-frag1.out,-661.9008778478873865,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-NO3-p1-gasopt-all.out,-531.0098587589035333,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-NO3-p1-gasopt-frag1.out,-279.0562483366662150,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-NO3-p1-gasopt-frag0.out,-251.8237159518155863,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-TFA-p1-gasopt-all.out,-776.0401611618760853,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-TFA-p1-gasopt-frag0.out,-251.8224080966357405,,,,
./gasopt-HBIL-structures/hf-aVQZ-TMEA/,TMEA-TFA-p1-gasopt-frag1.out,-524.0838721274424188,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p1-gasopt-all.out,-1223.0919014322596468,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p1-gasopt-frag0.out,-264.3425623974591190,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p1-gasopt-frag1.out,-958.6224845740028968,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p2-gasopt-all.out,-1223.0972776017651995,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p2-gasopt-frag0.out,-263.9540490410959137,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-CF3SO3-p2-gasopt-frag1.out,-959.0974001019515072,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p1-gasopt-all.out,-724.0719233249458284,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p1-gasopt-frag0.out,-263.9538273374967616,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p1-gasopt-frag1.out,-460.1047489409110085,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p2-gasopt-all.out,-724.0530995555877780,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p2-gasopt-frag0.out,-264.3250896953042570,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-Cl-p2-gasopt-frag1.out,-459.5763528788344274,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mOSO3-p1-gasopt-all.out,-1001.2718167212392473,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mOSO3-p1-gasopt-frag0.out,-264.3417871583847045,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mOSO3-p1-gasopt-frag1.out,-736.7965738320638138,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p1-gasopt-all.out,-926.4020428006522252,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p1-gasopt-frag0.out,-263.9543076677355202,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p1-gasopt-frag1.out,-662.4185710289759754,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p2-gasopt-all.out,-926.3859125980106910,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p1-gasopt-all.out,-543.5590994255278474,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p2-gasopt-frag0.out,-264.3328349053123816,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-mSO3-p2-gasopt-frag1.out,-661.9000433867314541,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p1-gasopt-frag0.out,-263.9535668280811933,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p1-gasopt-frag1.out,-279.5770383852868122,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p2-gasopt-all.out,-543.5289222808187333,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p2-gasopt-frag0.out,-264.3346279045040887,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-NO3-p2-gasopt-frag1.out,-279.0560455393273855,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p1-gasopt-all.out,-788.5660281585317080,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p1-gasopt-frag0.out,-264.3359769058308757,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p1-gasopt-frag1.out,-524.0834883074358004,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p2-gasopt-all.out,-788.5548053815805361,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p2-gasopt-frag0.out,-264.3348383123870917,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p3-gasopt-frag0.out,-264.3380128487928005,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p2-gasopt-frag1.out,-524.0819242348862872,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p3-gasopt-frag1.out,-524.0830008492889647,,,,
./gasopt-HBIL-structures/hf-aVQZ-mim/,mim-TFA-p3-gasopt-all.out,-788.5338579119638780,,,,
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-CF3SO3-p1-gasopt-all.out,[H],-1171.5395962275852071,-2.9717415160443754,-0.7343187452804590,-2.2374227707607912
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-CF3SO3-p1-gasopt-frag0.out,[H],-212.7710066990294706,-0.9800580152573114,-0.2081366686311674,-0.7719213466242838
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-CF3SO3-p1-gasopt-frag1.out,[H],-958.6151175181713597,-1.9701878279046643,-0.5155147949732173,-1.4546730329311615
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-Cl-p1-gasopt-all.out,[H],-672.5152257681243100,-1.2262164351303879,-0.2724453842909161,-0.9537710508331971
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-Cl-p1-gasopt-frag0.out,[H],-212.7493218109795521,-0.9835661998775613,-0.2091208987582831,-0.7744453011171843
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-Cl-p1-gasopt-frag1.out,[H],-459.5728227942104240,-0.2209511063789752,-0.0525488551279920,-0.1684022512509832
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mOSO3-p1-gasopt-all.out,[H],-949.7263587164507044,-2.4334031375879319,-0.5843590991463731,-1.8490440384372042
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mOSO3-p1-gasopt-frag1.out,[H],-736.7918363709723053,-1.4324849306537573,-0.3656434032515882,-1.0668415274018812
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mOSO3-p1-gasopt-frag0.out,[H],-212.7675370774388171,-0.9807665074356497,-0.2083384536465910,-0.7724280537873165
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mSO3-p1-gasopt-all.out,[H],-874.8300315336673521,-2.1830633495293408,-0.5188674062684850,-1.6641959432591451
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mSO3-p1-gasopt-frag0.out,[H],-212.3904504376526177,-0.9878528836987992,-0.2140591929026721,-0.7737936907940477
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-mSO3-p1-gasopt-frag1.out,[H],-662.4059477416963091,-1.1778564531825464,-0.2953187803998343,-0.8825376727824314
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-NO3-p1-gasopt-all.out,[H],-491.9893492234284054,-2.0004708606602692,-0.4821013021684639,-1.5183695584732588
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-NO3-p1-gasopt-frag0.out,[H],-212.3909089075238512,-0.9878831957852491,-0.2141135606228768,-0.7737696351603292
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-NO3-p1-gasopt-frag1.out,[H],-279.5690304378330779,-1.0006780299049649,-0.2607535084010039,-0.7399245215019405
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-TFA-p1-gasopt-all.out,[H],-737.0247499085335221,-2.6555928929576225,-0.6478486137161199,-2.0077442792376332
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-TFA-p1-gasopt-frag0.out,[H],-212.3928683180700716,-0.9881576240189351,-0.2142817422236289,-0.7738758817940560
./gasopt-HBIL-structures/mp2-VQZ-DMEA/,DMEA-TFA-p1-gasopt-frag1.out,[H],-524.6071845821912802,-1.6523184565163831,-0.4252252182664152,-1.2270932382477682
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-all.out,[H],-1132.4967703994436761,-2.7835082249320955,-0.6924332627985753,-2.0910749621303224
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag0.out,[H],-173.7238517545379182,-0.7925598000890319,-0.1669377202439778,-0.6256220798448384
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-CF3SO3-p1-gasopt-frag1.out,[H],-958.6142886292670937,-1.9706593637775534,-0.5156293099458200,-1.4550300538314507
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-all.out,[H],-633.4694676305465464,-1.0392161276899390,-0.2309790520216050,-0.8082370756616464
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-all.out,[H],-910.6852880804444794,-2.2453158436476093,-0.5426850141273061,-1.7026308295155512
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag0.out,[H],-173.6866069060698408,-0.7983073882211367,-0.1683782294572018,-0.6299291587636299
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-Cl-p1-gasopt-frag1.out,[H],-459.5728227942032618,-0.2209511063789701,-0.0525488551279913,-0.1684022512509788
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag0.out,[H],-173.7209745167543815,-0.7930414949328382,-0.1671060922529143,-0.6259354026796999
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mOSO3-p1-gasopt-frag1.out,[H],-736.7922855785091087,-1.4325697008790950,-0.3656785049957362,-1.0668911958830452
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-all.out,[H],-835.7926775519389366,-1.9940981122576544,-0.4768446439865207,-1.5172534682697714
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag0.out,[H],-173.7129021659597754,-0.7946160403260567,-0.1675049692695658,-0.6271110710562682
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag0.out,[H],-279.5714671999713232,-1.0003771571743456,-0.2606614515991516,-0.7397157055731366
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-mSO3-p1-gasopt-frag1.out,[H],-661.8922769141374829,-1.1815786622053055,-0.2998030446972819,-0.8817756175061878
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-all.out,[H],-452.9500091311109600,-1.8100014433518639,-0.4390600994067029,-1.3709413439258606
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-NO3-p1-gasopt-frag1.out,[H],-173.3506937988566392,-0.8003063013793329,-0.1724387580740543,-0.6278675433020031
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag0.out,[H],-173.3514198042094847,-0.8004467516169977,-0.1724636402784541,-0.6279831113360612
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-all.out,[H],-697.9839558347655384,-2.4649204588817004,-0.6046772010567480,-1.8602432578212729
./gasopt-HBIL-structures/mp2-VQZ-EtMeNH2/,EtMeNH2-TFA-p1-gasopt-frag1.out,[H],-524.6092205166651183,-1.6520256593265701,-0.4251513982001385,-1.2268742611242771
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-all.out,-1093.4543794199066724,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag0.out,-134.6715604514444635,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-CF3SO3-p1-gasopt-frag1.out,-958.6189442386404380,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-Cl-p1-gasopt-all.out,-594.4280301809752700,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-all.out,-871.6407334224072656,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-Cl-p1-gasopt-frag0.out,-134.5981914725091428,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-Cl-p1-gasopt-frag1.out,-459.5763528788388612,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag0.out,-134.3130560579875805,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mOSO3-p1-gasopt-frag1.out,-737.2987805061582094,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-frag1.out,-662.4164227304117958,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-all.out,-796.7521247055361755,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-NO3-p1-gasopt-all.out,-413.9114243451725201,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-mSO3-p1-gasopt-frag0.out,-134.3131419578689361,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-NO3-p1-gasopt-frag0.out,-134.3133522956125603,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-TFA-p1-gasopt-all.out,-658.9480731953891564,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-NO3-p1-gasopt-frag1.out,-279.5756960441881347,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-TFA-p1-gasopt-frag1.out,-524.6133411979966468,,,,
./gasopt-HBIL-structures/mp2-VQZ-EtNH3/,EtNH3-TFA-p1-gasopt-frag0.out,-134.3128732061747996,,,,
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-all.out,[H],-1209.4236906744008593,-3.1286646158583742,-0.7771177633539980,-2.3515468525017655
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-frag1.out,[H],-958.6154793158102621,-1.9697800809262240,-0.5154349431839598,-1.4543451377419778
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-Cl-p1-gasopt-all.out,[H],-710.4023907968357889,-1.3823222056638533,-0.3148444553888449,-1.0674777502547756
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-CF3SO3-p1-gasopt-frag0.out,[H],-250.6597953667823049,-1.1349574278076067,-0.2499302844619773,-0.8850271433435875
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-Cl-p1-gasopt-frag0.out,[H],-250.6435970764149488,-1.1379579829734876,-0.2508503431325445,-0.8871076398404472
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-Cl-p1-gasopt-frag1.out,[H],-459.5728227942046829,-0.2209511063789497,-0.0525488551279835,-0.1684022512509661
./gasopt-HBIL-structures/mp2-VQZ-mpyr/,mpyr-mSO3-p1-gasopt-all.out,[H],-912.7181329227942115,-2.3421392547627007,-0.5626656990978545,-1.7794735556631398
